GIS_X좌표,GIS_Y좌표,경도,위도
186425.04,544335.09,126.84633170529753,37.9516070675797
187511.61,544715.74,126.85868773793275,37.95505209978929
186300.34,544057.86,126.84491820803882,37.94910755050865
189725.0357,545297.2697,126.88386428316156,37.96031913395262
188193.1439,545058.6805,126.86643673624678,37.95815089842176
190064.78,543523.98,126.8877548965834,37.944346886097044
190489.66,543560.94,126.89258809555331,37.94468444373371
189547.1938,545907.5777,126.8818316847373,37.96581551267162
187145.28,544933.26,126.85451564272009,37.95700665880546
186291.73,544902.18,126.84480408991429,37.95671411499186
190329.94,542379.27,126.89078699112247,37.93403673519557
188995.58,543011.79,126.87559891331182,37.93972003064485
186816.17,544407.32,126.85078053619608,37.9522635920732
187642.6619,544248.6536,126.86018694054228,37.950845796817056
187805.1994,543935.6393,126.86204155731511,37.94802797393128
184511.61,542182.12,126.82460779378495,37.93217966403488
189803.6597,543694.0049,126.88478181200318,37.9458757787172
188127.8613,544582.5395,126.8657018031363,37.9538603653032
190453.7645,543600.9942,126.89217919011678,37.94504492467675
189996.5931,544280.5945,126.88696857833963,37.95116268510641
190350.96,542364.02,126.89102629954928,37.933899568100486
187651.5382,543375.1375,126.86030299471324,37.942976174381585
189955.33,543251.48,126.88651355403071,37.94189064494016
186142.13,544964.23,126.84310066759276,37.95727085911773
185713.2902,544393.6754,126.83823246318933,37.95212391825151
186519.7295,545149.1542,126.84739372981572,37.95894259428017
189078.9531,543850.378,126.87653455987653,37.947276118219214
186284.1,544451.91,126.84472589531319,37.9526574029295
189812.42,543103.98,126.88488987851794,37.9405601744954
189177.61,545141.61,126.87763744882103,37.95891036076598
189612.26,545805.83,126.8825736110319,37.96489959312109
190066.0326,545499.0196,126.88774170407476,37.96214056772503
186807.1,544810.47,126.8506699118891,37.955895541589726
185709.22,543143.37,126.8382110870173,37.94085952399859
191120.07,542568.45,126.89977238225754,37.93574922985277
186339.59,544194.76,126.84536215701478,37.95034151186193
190435.93,542218.7,126.89199477517157,37.93259123971533
189232.9134,545343.0706,126.87826370402219,37.960726032290836
188926.16,545204.28,126.87477526882121,37.95947192326905
186166.48,544747.03,126.84338193132832,37.95531442277101
190284.7276,544897.5456,126.89023848715772,37.95672411105134
189463.8912,544960.8661,126.88089766098008,37.957285376825475
186571.4578,544071.6461,126.84800254230204,37.94923581825096
189048.8418,543881.7031,126.87619150279968,37.94755797029723
189628.9301,544164.9293,126.88278711462569,37.95011647840925
189037.3,544959.71,126.87604367169445,37.957269884316645
185789.56,544316.37,126.83910177729037,37.95142865533315
189818.6,544429.22,126.88494131897848,37.952499703579036
190260.45,542311.22,126.88999746777179,37.93342290567476
188781.0471,543244.8777,126.87315475985807,37.94181734731504
189723.7345,545212.7192,126.88385069216054,37.95955738171877
190393.98,543596.96,126.8914990934149,37.94500794538408
189965.8,543149.25,126.88663409693129,37.94096974165424
189759.3323,544301.8777,126.88426880315639,37.95135177199349
190068.1,543438.58,126.88779385272193,37.94357752960635
186024.62,543916.0,126.84178402239442,37.94782527960849
184089.15,543603.63,126.81977090742878,37.94497910374382
185995.22,542186.18,126.84148333331926,37.93224040222104
187415.42,543095.11,126.857621744778,37.94045007411356
190027.7417,543322.9723,126.88733632894194,37.942535541976724
191354.73,542781.71,126.90243912636562,37.9376728313458
185184.4394,543263.7491,126.83223867603697,37.9419356145152
187843.17,544211.97,126.86246886263056,37.950518022779704
185921.9317,543844.5689,126.84061712931529,37.94718014619179
189685.265,544851.725,126.88341815801817,37.95630465144931
189783.4612,544128.8899,126.88454580526975,37.949793550686834
186074.8686,542435.3111,126.84238447477897,37.93448612392221
190679.97,542230.5,126.89477052544534,37.93270010050561
190249.74,545009.61,126.88983885158717,37.95773335179123
189416.6527,544129.6837,126.88037245264684,37.94979647902368
186464.21,544791.64,126.8467687410087,37.95572083018884
189233.57,545527.83,126.87826839348612,37.96239058475659
190116.5046,543238.2459,126.88834729488444,37.941773192989274
184333.91,543741.25,126.82255245251041,37.94622322589117
187184.77,545158.92,126.85496094125719,37.95904024726105
189450.7696,545978.4298,126.88073334037657,37.96645271535808
191224.5658,542517.1174,126.9009616813171,37.935287780764305
183852.9834,541873.8859,126.81712305658446,37.929391196380074
190227.67,545675.52,126.88957861789997,37.963732469753346
185013.6285,544105.4868,126.830277898391,37.949516236986625
190664.5756,542563.8265,126.89459106693727,37.93570298092708
184803.48,544054.31,126.82788804671128,37.949051668097866
187958.76,544346.49,126.86378172983571,37.95173149622763
185417.7,543524.51,126.83488699101069,37.944288666704324
188666.4557,544183.6529,126.87183628024282,37.950273603895425
187215.4817,543192.6428,126.85534550914883,37.94132597075926
183755.0525,541794.0721,126.81601097196041,37.92867038090795
187185.54,543614.97,126.85499733400268,37.94513040903445
190484.18,543747.52,126.89252326835306,37.946365338359016
191034.41,542325.71,126.89880101919249,37.933561464928985
187318.59,544387.4,126.85649732635078,37.95209131265797
191088.6603,542773.0344,126.89941253828331,37.937592082694024
188061.22,544499.04,126.86494494742536,37.953107218561904
187032.6249,542862.6731,126.85327128009402,37.938350578873326
190219.3184,543968.9405,126.8895069325007,37.94835734778737
185990.39,543400.29,126.84140466616212,37.943178581793156
186019.52,543531.94,126.84173349236472,37.94436510249511
186133.18,543985.11,126.84301778441782,37.94844958004263
185756.59,543173.87,126.83874936392802,37.94113505345946
184626.9526,543257.312,126.82589673347042,37.941868325971434
190338.8,544946.65,126.8908530867106,37.95716708605385
187479.4176,543869.4582,126.85833624429198,37.947427278330515
189238.3548,544645.5452,126.87833611885466,37.95444190831793
190219.0912,543965.2644,126.8895043978811,37.94832422631386
189891.36,542880.08,126.88579106444593,37.93854388073621
189492.61,543649.79,126.88124370055823,37.94547386996376
185482.19,543712.98,126.83561684808515,37.94598767937466
190030.93,542877.65,126.88737880553583,37.93852353900994
185341.6765,543819.378,126.83401607415479,37.946943981835155
190514.61,542863.79,126.89288118993164,37.93840387891692
185916.39,543438.11,126.84056206951523,37.94351816374653
189994.94,544085.96,126.88695249318376,37.94940915091241
186418.82,544895.49,126.8462503088169,37.95665576048974
189666.866,545716.3347,126.88319630856341,37.96409393402733
185822.5373,543137.2311,126.83950031050448,37.94080599905313
189131.8509,545014.4408,126.87711869580764,37.95776411092862
190075.7423,545524.616,126.88785183862771,37.96237127909537
190020.5156,545681.054,126.88722120836385,37.96378006019802
,,,
185940.95,543471.26,126.84084082481321,37.943817202873575
184205.2,543483.38,126.8210938181971,37.943897772427974
186288.07,544608.52,126.84476806719927,37.95406840256548
186881.72,543597.75,126.85154117879372,37.94497091431476
186890.24,542597.25,126.85165641331011,37.93595725522229
187176.5,544430.05,126.85487989378689,37.95247355379849
190163.59,544171.98,126.88887010514955,37.95018598173397
189733.51,544385.76,126.88397380111738,37.95210719733507
186879.89,543658.9,126.85151923952057,37.945521804668466
187302.43,543395.81,126.85633104228936,37.94315758500306
186491.0877,544147.0475,126.84708672273948,37.94991393257504
185940.8156,543881.9437,126.8408312383855,37.94751715918898
186661.26,544542.43,126.84901548417662,37.953478561509115
190990.51,542355.77,126.89830128053384,37.93383184765897
190443.9335,544785.3541,126.8920515133751,37.95571504731394
189849.96,545365.35,126.88528483783293,37.960933900108806
190187.3363,545254.5764,126.88912541734732,37.95993964235756
189080.423,544826.7763,126.87653638006495,37.956072772036485
190757.7522,542679.0819,126.89564948660738,37.93674230981549
187840.4715,544075.7441,126.86244047406404,37.949290690887125
189838.36,543457.29,126.88517995418087,37.943743538074024
189880.33,542906.26,126.88566522016505,37.938779620558776
185010.1,543597.64,126.83024837441941,37.94494085569832
184357.7528,543247.8938,126.82283447198793,37.9417788641825
189601.2833,543281.4994,126.88248540456063,37.942157092607154
189542.97,545691.58,126.88178677833977,37.96386948613291
187684.8024,544456.8967,126.86066281561487,37.952722488878194
189634.47,543544.36,126.882859136961,37.94452566004127
190118.82,543877.22,126.88836480755658,37.947529918023896
187563.19,544656.97,126.85927564853566,37.95452333668189
190126.46,542927.14,126.88846484343405,37.938970458121226
189652.22,543553.58,126.88306093871952,37.94460892911293
188701.9749,544059.1964,126.87224236506258,37.949152786220075
185612.8821,543691.1496,126.83710414794449,37.945793090640024
190057.45,543817.78,126.88766742183786,37.94699373281048
186992.4439,543360.6807,126.85280515373913,37.94283669114876
190887.99,542326.34,126.89713549216798,37.933565675104546
189859.1799,544862.6142,126.88539688438286,37.956404725027554
189575.43,543270.46,126.88219145150832,37.942057337575186
186391.77,543717.27,126.84596490540756,37.94604046502051
189827.7,543321.82,126.88506060684948,37.942522930100864
186175.5157,542763.6562,126.84352300963475,37.937445820031996
191101.54,542625.62,126.8995608868275,37.93626410916882
188187.49,544556.0,126.86638069999336,37.953622045223646
189398.3,545690.26,126.88014050992685,37.96385590681745
188718.46,543843.8,126.87243331693502,37.947212426948525
187199.17,543386.83,126.85515647543906,37.943075226310405
191199.41,542763.94,126.90067249053739,37.937511235036794
187875.4626,544790.0953,126.86282648038251,37.95572693924788
187333.42,544201.3252,126.85666935052126,37.95041512364105
189779.34,543165.36,126.88451268315161,37.94111279107392
187463.23,543220.14,126.85816344255433,37.94157716824336
186807.53,542839.25,126.8507111083625,37.938136299664
188924.4757,545324.8337,126.87475423636609,37.96055800184289
186140.06,545017.05,126.8430760916605,37.95774669587915
190937.6695,542270.2482,126.8977013043693,37.933060826901055
185313.09,543990.77,126.83368733384998,37.948487633282944
188688.4316,543580.4945,126.87209584387259,37.94483985937196
185979.4248,544485.6127,126.84125868381682,37.952956368295354
190173.75,542554.08,126.8890079273937,37.93560996564265
186970.26,543383.61,126.85255236487596,37.94304294826496
190012.22,543695.61,126.88715454583892,37.945892569792015
188902.8646,544274.4969,126.8745246155607,37.95109497610243
184962.9574,543129.6483,126.8297218649899,37.94072381276086
191092.1345,542759.5074,126.89945222780328,37.93747024819272
190870.3,542380.53,126.8969335777072,37.934053710623786
189225.0365,545094.4313,126.87817781835487,37.958485882629375
190482.03,540951.32,126.89253600830466,37.921173502769875
190463.6,541248.63,126.89232244256586,37.923851869481645
189629.6797,542221.2792,126.88282381169742,37.932605583150526
189713.3595,542323.0117,126.88377418983731,37.93352307816493
191488.1206,539295.6291,126.90399800667359,37.90626686542299
191497.87,541927.37,126.90407758783317,37.92997718056045
190183.17,541546.96,126.88912889686902,37.92653661571989
191416.51,541840.82,126.9031532062783,37.92919665460781
190937.03,541772.62,126.89770033528782,37.92857753424275
190288.7145,541185.8522,126.89033424378009,37.923284421844585
191113.16,540914.94,126.89971432289009,37.92085217189701
190651.5604,541010.1277,126.89446331496882,37.92170509005735
191146.26,539422.48,126.90010922997341,37.907406424132354
191268.4313,538234.9113,126.90151290947237,37.89670838550297
189470.7409,541705.3746,126.88102350296116,37.92795580391444
191429.59,541892.9,126.90330135752342,37.92966598388719
190579.9052,541871.3788,126.89363703585121,37.92946362912967
190347.24,539228.2,126.89102626045013,37.9056479096936
190874.0248,541374.8693,126.89698877660602,37.92499343843817
190154.8872,542091.7468,126.88879971895958,37.93144446077184
191675.76,539413.34,126.90613023675294,37.90732911244712
191866.06,540188.06,126.90828531194512,37.914310564365735
190302.3976,542066.8726,126.89047792973643,37.93122195677949
189645.52,542594.5,126.8829985929449,37.93596822259804
190384.78,541456.93,126.89142318964245,37.92572767485908
191498.95,541013.22,126.90410073914894,37.92174132224445
190284.3012,540724.7269,126.89029030716154,37.91912994825857
190257.9806,541583.5811,126.889979283497,37.926867356253936
189039.63,542425.69,126.87610899337234,37.93444021950147
191859.11,542215.94,126.90818318648557,37.932580328238984
189425.1,542878.49,126.88048705234475,37.93852421971275
189049.4733,542800.7607,126.8762152251279,37.937819460995144
191330.94,540774.81,126.90219282968859,37.919591811533294
189707.57,541425.95,126.88372123075642,37.92544110817381
190766.39,541064.52,126.89576858344414,37.92219630861156
191535.79,538950.0,126.90454412979365,37.90315341933729
190492.9,541383.06,126.89265389890006,37.9250633007624
191049.6036,539503.6344,126.8990091438395,37.90813662000292
190607.0203,541120.4663,126.89395530736795,37.92269870404014
191144.8713,539480.5847,126.90009272056517,37.90792989583949
190908.2164,540161.6954,126.89739307017578,37.914063903623074
190656.05,539899.22,126.89452887439408,37.911696602548126
190934.3795,541176.5669,126.8976777406054,37.923207476533136
190723.19,541917.32,126.89526620582197,37.92987901051239
190543.54,541240.14,126.89323174788584,37.92377622050666
189372.58,541898.94,126.8799041412898,37.92969854541095
191442.6595,539673.1466,126.90347656705852,37.909667621721596
189816.67,541704.54,126.88495813763863,37.92795224784479
190612.89,541107.19,126.8940222391529,37.92257915459677
191824.23,539899.55,126.90781291932167,37.91171090207955
190226.48,541575.24,126.88962111246973,37.92679186853053
190733.48,541616.48,126.89538714443802,37.92716875474348
191489.0,539883.53,126.90400101520979,37.91156347550361
190408.68,540422.16,126.89170888490881,37.9164053524183
191465.5007,541501.3259,126.90371449166786,37.92613850960842
191407.12,541805.62,126.90304682486294,37.92887943745098
191214.18,541860.53,126.90085160792091,37.929372281888384
191162.8417,541822.5684,126.9002681398747,37.92902977298205
191389.69,538623.05,126.90288686594656,37.900206430170236
190349.75,540759.49,126.89103416928027,37.91944384146108
188975.27,542684.74,126.87537290538381,37.936773294719885
191796.81,541897.04,126.90747819688737,37.9297066946475
191353.635,538309.1856,126.90248071674459,37.8973783686345
190929.58,541922.36,126.89761369902612,37.92992651374606
190638.5303,541377.2232,126.89431032059817,37.9250122358203
191909.7047,539135.976,126.90879353597296,37.90483236895142
191762.7831,538040.4384,126.90713556651626,37.89496094906568
190638.88,539875.31,126.89433393702019,37.911481011626385
190938.99,540133.31,126.89774338495711,37.91380847914546
192067.35,540404.37,126.9105719785517,37.916261165105574
191945.8343,539414.0403,126.90920121842359,37.90733787057637
190987.53,539056.81,126.89830892644555,37.90411040691065
190777.26,540753.34,126.8958962198033,37.919392898203306
191439.7589,539639.2463,126.90344398901308,37.90936217479266
191262.6044,539444.1976,126.9014319072923,37.907603217947845
191441.73,539155.09,126.9034721912889,37.90500026129892
190788.82,542050.11,126.89601099619168,37.93107602834818
190500.57,541441.8,126.89274035501904,37.92559258865707
190130.6545,542066.7735,126.88852442577287,37.93121920432459
191539.76,538510.32,126.9045944651453,37.89919222256762
192603.2977,538865.2871,126.91668285171501,37.902399585297275
192674.879,538887.298,126.91749651640187,37.90259847320085
190671.25,542043.8,126.89467377168035,37.93101797294893
192542.6683,538059.544,126.9160018862824,37.89513985408173
190350.48,541361.9,126.89103435169302,37.92487115397048
191519.01,538058.21,126.90436389905925,37.895118805031544
190874.62,540840.22,126.89700236391934,37.92017661699586
191169.5922,540211.7885,126.90036480201809,37.91451780141299
191058.3325,541288.3659,126.89908610390852,37.92421594508007
191328.45,541640.53,126.90215401659079,37.92739133752707
193019.9942,538882.9303,126.92142058171298,37.902561858887225
191283.48,541951.6,126.90163873671993,37.93019343159592
191430.89,540340.26,126.90333474488524,37.91567776067438
189907.7331,541921.2894,126.88599084032829,37.92990603141584
191416.9798,540329.7723,126.9031766812554,37.91558314140124
191990.2531,539006.0824,126.9097108673556,37.903662829606645
191214.32,539844.1,126.90087796021683,37.911205607652356
189386.8824,542880.4449,126.88005227141296,37.93854138398385
190660.58,541970.73,126.89455335910041,37.93035955252767
191382.49,541388.08,126.90277170903961,37.92511745272958
191077.07,540371.94,126.89931064215504,37.915959750650146
191499.96,542053.68,126.90409985862668,37.9311151663474
190330.6338,541751.7313,126.89080336261381,37.928383054207096
192433.51,539119.54,126.91474965037455,37.904688832776195
191045.92,540656.89,126.8989528321933,37.91852665114647
191453.5878,538319.9354,126.90361698920171,37.897476168156786
191593.26,542109.65,126.9051604475788,37.93162029126079
192133.67,539398.57,126.9113372510848,37.907200149193535
190381.09,542008.33,126.89137380959504,37.93069536977436
191682.4446,539880.8343,126.90620081284818,37.91154099117162
191978.96,540241.52,126.90956860905021,37.91479321365592
190345.53,541768.37,126.89097256964922,37.92853311671365
191474.56,542141.89,126.90380989273956,37.93190963800874
191275.56,539396.47,126.90157980634478,37.90717334865662
190319.62,542081.62,126.89067362778493,37.93135500531712
190974.09,541946.39,126.898119669548,37.93014345342588
191339.2967,537858.735,126.90232314550553,37.89331995746166
190871.21,540191.94,126.89697184999928,37.9143360142547
191757.96,539881.92,126.90705952779014,37.91155146496505
191118.2027,539407.4496,126.89979037923413,37.907270734738624
191489.0881,541438.5601,126.90398351704046,37.925573255197655
191463.87,541577.95,126.90369502978271,37.92682882502967
190533.1717,541395.9281,126.89311176414883,37.92517965638774
191709.0,539322.57,126.906509257237,37.90651163962354
191670.87,541450.07,126.90605091831435,37.92567864706528
191617.4,539988.5,126.90545989337942,37.91251038671585
190957.65,541362.45,126.8979400549789,37.92488239002455
191753.88,539615.4,126.90701620344637,37.909150257573074
190751.0046,539702.158,126.89561120284175,37.90992218076703
191771.7116,539639.591,126.90721869170537,37.909368365273906
191042.18,540438.65,126.89891303009775,37.916560417918745
191258.59,540519.83,126.90137312318703,37.917293915431955
191463.578,539653.3872,126.90371467252618,37.909489800412445
191330.14,538882.1,126.90220665753789,37.902539734461406
190190.2943,542015.085,126.88920351180877,37.930754176253735
191292.7338,538037.5919,126.90179160966994,37.894930897592495
191250.32,540460.5,126.9012797985637,37.91675931173352
192509.36,538839.15,126.91561503969044,37.90216333210375
191026.01,539784.33,126.89873734226813,37.910665268794794
191294.8,538642.8423,126.9018077442492,37.900383837059074
191463.6,540654.11,126.90370298455406,37.918505649242924
190161.825,539562.0938,126.88891338865011,37.90865407535532
190299.7732,540302.7488,126.89047198183033,37.9153283753838
191135.68,541537.41,126.89996272995712,37.92646042506185
191639.9623,539092.7202,126.90572692939554,37.904440205930655
189684.7071,542588.8026,126.88344444035874,37.93591734118083
191497.44,540592.98,126.90408856072635,37.91795522813285
190931.09,541941.01,126.89763063789573,37.93009455254711
189494.5093,542132.106,126.88128758548741,37.9318006339257
190603.2504,541538.7129,126.89390693987859,37.9264667812757
191275.56,539396.47,126.90157980634478,37.90717334865662
189696.9994,541014.1256,126.88360692873027,37.92173073166469
191329.12,540522.95,126.90217518342578,37.91732270436559
191004.4918,538724.4451,126.89850596323005,37.90111618323469
190771.0136,540080.9202,126.89583384952724,37.91333478201074
190906.5279,541098.7478,126.89736196359758,37.92250609932181
191434.36,540913.17,126.9033673471558,37.92083932884506
191443.33,540022.91,126.90348000972486,37.91281876576429
190610.74,541642.59,126.893990762503,37.92740272055012
191036.2952,539416.7333,126.8988589015062,37.907353566112974
190704.32,542000.94,126.89505048491431,37.93063217494279
191572.3455,541231.2983,126.90493290544967,37.923706748256826
191288.47,540946.52,126.90170773644026,37.92113839430109
190825.96,541844.2,126.89643608791063,37.92922129941033
191487.3802,537466.778,126.9040113274688,37.88979007796402
190375.3975,539947.647,126.89133676333499,37.91212995316664
191156.48,540955.36,126.90020650102424,37.92121675398266
190475.27,542033.2,126.89244472879086,37.93092042909852
191725.63,539354.66,126.90669798228656,37.9068009021212
190090.8288,539688.4405,126.88810433616932,37.90979160051081
189908.4211,540690.9694,126.88601600548726,37.91882169812527
191584.13,541900.19,126.90505906285847,37.92973311582692
191995.2532,539009.4823,126.9097676821731,37.903693504842806
191564.11,541340.08,126.90483795639462,37.92468672062294
190527.3646,540025.7963,126.89306384474641,37.91283563162062
190839.8942,539042.4508,126.8966304309128,37.90397955586488
192079.7494,541926.8948,126.91069611836157,37.929978193875385
189566.7381,542396.6988,126.88210530769702,37.93418526664122
190347.12,542129.13,126.89098578837446,37.93178333167833
190548.571,542030.0712,126.89327853478649,37.93089301066643
190551.69,541393.73,126.89332241381284,37.9251600468479
190670.29,541421.1,126.89467097145639,37.92540786434291
190947.48,539946.41,126.8978422956704,37.91212471922381
191652.7,541189.24,126.9058473023986,37.92332857801761
191438.05,541222.11,126.90340561549964,37.92362270436194
190271.4392,542116.0351,126.89012512263294,37.931664543955144
190163.1,541387.25,126.88890281817378,37.92509751992429
190220.66,541548.85,126.88955527693228,37.92655404979674
190376.1405,542144.9837,126.89131567363026,37.93192647211613
191225.66,542077.1,126.90097952765524,37.931323539940216
190801.09,541379.52,126.89615918400429,37.92503459829674
192026.89,538908.72,126.91012852631019,37.90278598138403
205662.57,557436.77,127.06531357371425,38.069727785775974
206748.044,563110.905,127.07773669477807,38.1208390594315
206104.01,562241.44,127.07038481358164,38.113010556479544
206766.45,558818.97,127.07790634198851,38.08217265428771
205736.3031,560851.4837,127.06618091723695,38.10049075691338
207379.1028,560523.0807,127.0849067516366,38.09752036074514
205747.977,562804.0514,127.06632954410273,38.11808144990897
205218.2807,558065.3379,127.06025497652354,38.07539325542729
204439.7093,563535.9695,127.0514151749608,38.124682599258925
204593.2731,558726.0894,127.0531360178957,38.081349369697
205418.0981,561179.7012,127.062555590212,38.103449626038824
207018.97,563306.5,127.08082822451166,38.12259913450502
206799.5836,561916.4157,127.0783131832413,38.11007748551091
206448.043,562165.1668,127.07430704584283,38.11232104440991
206797.4908,558659.2538,127.07825863955779,38.080733527252704
205248.2003,563778.0815,127.06063740472862,38.126859514566796
205506.69,561069.15,127.06356480594778,38.102453135569036
206395.3912,557459.7928,127.07366501127092,38.06993037261231
205072.375,562491.86,127.05862311582784,38.115272903201976
207016.2369,561348.6815,127.0807779973947,38.104961103705236
206062.6022,560696.8964,127.06989968442714,38.09909596583018
206897.1002,557687.2889,127.07938467639586,38.07197626013474
205497.35,559951.19,127.06344982222635,38.09238142101236
204687.93,563528.75,127.054245972386,38.12461632275115
204720.6198,563001.283,127.05461534428369,38.11986419161976
204915.9048,560500.1987,127.05682534970381,38.097330782052005
204450.8335,559118.5396,127.05151492464293,38.0848856887248
206566.7819,560405.8418,127.07564496904513,38.09647035340689
204619.42,564317.92,127.05346968410781,38.13172631567531
206900.42,563363.44,127.07947680008876,38.1231130126874
206433.5842,561685.1891,127.0741378978097,38.10799700802843
206267.2973,561880.799,127.07224360200013,38.10976042207038
205394.1646,561681.5782,127.06228646237051,38.107971201983496
206765.705,558812.6731,127.07789779153201,38.08211593051234
206889.79,557946.87,127.07930384274499,38.07431490640411
207080.43,558193.49,127.08147893061715,38.076535271158654
205041.9821,560017.8625,127.05825930935097,38.09298469832342
207341.46,561296.92,127.08448549227143,38.104492222981804
207584.5006,562831.6866,127.08727265471154,38.11831700092413
205491.9763,561804.0999,127.06340263684827,38.10907442358546
206570.6137,557677.1971,127.07566382950841,38.07188774750195
205436.32,557848.17,127.06273831523144,38.073435500962034
205558.39,561891.43,127.06416056521876,38.10986078308497
207528.7146,558427.1804,127.08659049414837,38.07863702248581
204972.5753,561606.2968,127.05747900688115,38.10729537513586
206442.3741,558519.567,127.07420987643326,38.07947764919697
205463.4466,559281.5025,127.06305828314981,38.08634835954381
206603.4441,560753.2726,127.07606610251571,38.099600113496344
206111.1163,557382.0563,127.07042474749204,38.06923197973106
205633.3684,560322.5156,127.06500325967144,38.0957258910235
207580.9953,558001.5972,127.08718188600228,38.074802472850486
206438.09,558371.67,127.0741597306619,38.078145262204664
205430.2298,561459.3932,127.06269600706746,38.1059693135287
205219.0083,559468.0645,127.0602733767771,38.0880305366625
207435.3266,563684.8343,127.08558035124335,38.126004253871976
206685.5843,558638.882,127.07698297304735,38.080550821647954
207194.8,557924.72,127.08277973367005,38.07411300366886
205076.5837,561153.5173,127.05866171794518,38.10321569122159
204605.2193,558565.5865,127.05327115968814,38.07990332488157
204870.4767,562084.1452,127.05631810964749,38.11160088099179
205042.46,558028.96,127.05825091489791,38.07506650736959
205950.72,562774.11,127.06864128022889,38.11781040929272
206224.0782,561288.178,127.07174569863882,38.10442176810197
205768.3336,561856.746,127.06655411515429,38.10954701329586
207609.8952,558571.2391,127.08751726006238,38.07993418635809
206792.86,561070.26,127.07822854977388,38.102454480516165
206056.7094,560217.378,127.06982848310396,38.094775994182186
205498.12,561088.12,127.0634672428768,38.102624088854824
206702.07,562098.1,127.07720299536865,38.1117150075747
205583.723,561941.7767,127.06444980713162,38.11031420432359
205642.7435,561581.1974,127.06511996141707,38.107065367270586
206084.4814,561511.0885,127.0701559790953,38.10643091970454
206453.68,561547.72,127.07436579955991,38.10675840101087
205433.745,559921.845,127.06272453519567,38.09211742960321
207011.7624,557819.4617,127.08069269030334,38.073166144973754
206959.57,558182.43,127.08010137552667,38.076436559411356
205982.5065,561607.9887,127.06899409416006,38.107304571288324
206078.4993,562027.6812,127.07009212212942,38.11108496540871
205482.6614,563711.7158,127.06331090212171,38.1262602493252
206194.39,561510.01,127.07140911513146,38.10642046498688
207459.59,560433.43,127.0858234034895,38.09671203786294
206849.8544,561358.8426,127.07888108829468,38.10505390944854
205474.2698,559769.6847,127.06318534560397,38.09074636521515
205485.95,561633.94,127.06333263292281,38.10754148154907
206056.69,560036.18,127.06982674308573,38.0931435695688
208105.5483,559078.12,127.09317220606552,38.08449644803978
206596.7557,559567.6757,127.0759790163145,38.08891904306926
206257.22,563045.11,127.07213879514454,38.12024980743662
204466.7813,563045.1918,127.05172089256419,38.12026103928578
207251.957,558191.453,127.0834338133122,38.07651557375996
207338.1267,558794.0652,127.08442202144764,38.0819438703545
206571.11,558714.36,127.07567891783863,38.081231639666086
204909.116,564280.4299,127.05677359804254,38.13138705994667
205703.3845,559626.0296,127.06579595264469,38.08945076691986
205926.08,561536.8937,127.06835014491195,38.106664440728224
204851.6143,564386.8262,127.05611847112596,38.13234589176697
206890.7261,558656.7048,127.07932128419526,38.08070986461055
205765.9695,559438.2323,127.06650786586098,38.08775849474103
206048.9,562673.02,127.06976002597621,38.11689904171231
206663.16,563665.3,127.07677380751355,38.12583423847045
208091.0,558467.09,127.09299952328703,38.07899175915897
207276.3,561181.69,127.08374141400014,38.10345463248322
205042.5147,562871.3443,127.05828526183285,38.11869185448689
204974.5256,564841.3203,127.05752349275608,38.13643977198988
206161.87,559951.67,127.07102503637778,38.09238151041122
207370.18,563568.72,127.08483618243511,38.124958707620024
205646.54,560225.94,127.06515266230964,38.09485575399715
205142.77,559331.73,127.05940337984944,38.086802719642115
206906.2368,561084.9004,127.07952130834505,38.102585525912076
205993.4265,559887.1801,127.06910432628983,38.091801636131514
207968.93,558267.31,127.09160603077149,38.07719299842862
205672.6,560037.86,127.06544826840533,38.09316116753606
206876.9255,557680.1421,127.07915469038662,38.0719120259633
206474.1647,562144.4426,127.0746047156292,38.11213415448593
206385.1413,562023.1373,127.07358854484835,38.111041937267366
206325.61,561382.7,127.07290413072226,38.105272624055
206127.51,562112.71,127.07065168485221,38.11185066579224
205642.9,557331.25,127.06508859186232,38.06877726642617
205022.2671,562724.7476,127.05805334821376,38.11737127159245
206372.19,558796.82,127.07341239679337,38.08197593713941
206538.02,562078.22,127.07533223115414,38.111537097582655
206587.23,562319.15,127.07589554841496,38.11370729088669
205646.834,561172.9618,127.06516341088992,38.10338752732505
205050.04,562857.83,127.05837098307853,38.11857006227653
205179.5865,563353.7736,127.05985183184912,38.12303730731313
207071.69,558527.26,127.08138258956986,38.07954230226003
206277.4927,561401.1959,127.07235568104724,38.10543958641422
205466.511,558241.1968,127.06308535662096,38.076976137538296
206750.8142,558311.3526,127.07772338141022,38.07759960104239
206382.81,559584.71,127.07354040354181,38.089074025777045
205379.1798,561349.584,127.06211313683936,38.104980338501925
206862.68,557919.98,127.07899462233807,38.07407285586179
207649.845,558036.8015,127.08796692463643,38.07511905723948
207585.56,560175.8,127.08725677446262,38.09438999498867
205021.55,563701.66,127.05805195387865,38.12617230378153
205793.6017,562969.2046,127.0668511512767,38.11956903167516
209579.1508,560097.487,127.10998231539635,38.093665694247775
205953.9054,560872.4758,127.06866192648768,38.100678485023145
206022.16,562056.07,127.06944995414477,38.111341094270415
205510.54,562177.79,127.06361715147548,38.112440901441865
206551.5279,560457.4662,127.07547153962138,38.09693555029287
207058.0611,558299.5459,127.08122502769153,38.07749091141596
205225.4605,559858.6243,127.06034974338783,38.091549082053135
206708.541,557620.3166,127.07723516761047,38.071374303634464
